Date,UserID,Product,Count,Price
2024-07-05,1311891,Компьютер Lenovo PR-424611,421,49072
2024-02-08,1675993,Компьютер Samsung PR-179177,358,68810
2024-03-07,2196000,Компьютер Xiaomi PR-211550,253,35674
2024-01-01,2311572,Телевизор Honor NT-199178,327,71049
2024-02-08,1874918,Телевизор Xiaomi WF-151509,405,43629
2024-07-09,2656158,Компьютер Huawei ML-455822,167,76663
2024-04-08,1435062,Компьютер Honor MS-240365,135,76219
2024-06-08,1849165,Видеокамера Xiaomi ML-314400,281,61512
2024-06-07,1123913,Ноутбук Honor MS-249851,329,56551
2024-05-12,1789361,Телевизор Huawei MS-326444,348,55932
2024-07-12,1867125,Ноутбук Huawei PR-381715,8,46743
2024-01-09,974181,Компьютер Lenovo PR-80271,221,57146
2024-03-09,1030041,Видеокамера Lenovo DL-484737,65,51119
2024-02-08,1460420,Видеокамера Samsung PR-148427,278,77303
2024-03-10,2870664,Ноутбук Samsung MS-457737,498,32680
2024-05-12,133957,Телевизор Huawei WF-475004,50,52537
2024-01-05,2307105,Телевизор Huawei ML-20587,118,71997
2024-06-13,2101329,Видеокамера Apple ML-273060,412,76345
2024-06-13,2952973,Видеокамера Lenovo WF-298205,6,79873
2024-07-10,1354987,Видеокамера Apple WF-264496,211,46257
2024-05-07,1937986,Телевизор Lenovo PR-48895,445,53552
2024-07-05,1401385,Стереосистема Xiaomi MS-331178,434,29037
2024-06-10,2405637,Видеокамера Huawei NT-243160,241,14618
2024-01-06,847591,Видеокамера Lenovo WF-180608,436,31411
2024-04-10,805013,Компьютер Honor PR-430117,458,45409
2024-03-05,372740,Компьютер Apple NT-465172,33,72246
2024-03-08,1081642,Видеокамера Lenovo NT-364352,16,76720
2024-07-09,419130,Видеокамера Apple NT-384268,337,68802
2024-01-07,1120170,Телевизор Honor DL-98770,205,13057
2024-05-02,551116,Видеокамера Xiaomi MS-18119,15,16303
2024-04-09,2462396,Телевизор Lenovo WF-401250,223,44066
2024-01-05,2511853,Стереосистема Honor WF-273079,122,20940
2024-01-01,2408528,Компьютер Huawei DL-144972,70,23073
2024-05-03,2544528,Ноутбук Huawei NT-214142,264,64847
2024-06-12,1195040,Ноутбук Apple WF-206694,371,60383
2024-03-12,227488,Видеокамера Lenovo DL-231297,220,47347
2024-06-08,722502,Видеокамера Samsung WF-122348,88,32219
2024-04-10,1335132,Стереосистема Honor DL-419542,215,23963
2024-06-11,1410892,Стереосистема Huawei DL-428836,333,54039
2024-04-08,2840592,Видеокамера Honor MS-375991,28,61844
2024-03-05,1468583,Видеокамера Xiaomi MS-394511,499,28684
2024-01-11,2377507,Ноутбук Xiaomi WF-8969,123,12139
2024-05-09,1530095,Видеокамера Honor WF-335631,290,32889
2024-07-05,2342788,Компьютер Samsung WF-74691,442,52151
2024-02-05,2294580,Компьютер Huawei MS-104244,109,31851
2024-03-09,1820194,Стереосистема Apple PR-132411,152,18127
2024-02-11,1663232,Компьютер Honor NT-356864,125,61949
2024-06-02,1623588,Стереосистема Lenovo PR-66000,384,25735
2024-04-03,2520764,Компьютер Lenovo MS-400957,209,50080
2024-06-07,2230721,Ноутбук Apple DL-23228,341,22541
2024-05-02,242774,Видеокамера Samsung NT-317380,442,23437
2024-02-05,2519359,Компьютер Xiaomi WF-336794,263,67930
2024-02-09,403723,Телевизор Apple WF-143771,290,46559
2024-03-12,352462,Телевизор Apple NT-181916,126,28369
2024-01-12,361717,Ноутбук Huawei WF-180461,202,54040
2024-01-01,771823,Видеокамера Samsung DL-399225,365,78935
2024-05-07,835872,Компьютер Xiaomi MS-334918,38,43085
2024-02-11,732677,Видеокамера Apple DL-150842,138,12955
2024-02-12,1451022,Ноутбук Xiaomi WF-192517,189,66453
2024-03-08,2465871,Стереосистема Xiaomi NT-258157,393,13340
2024-03-12,1371162,Ноутбук Xiaomi DL-191127,287,59903
2024-01-01,1221968,Компьютер Huawei NT-2956,201,64335
2024-04-08,287022,Стереосистема Honor MS-55320,194,17437
2024-06-05,268848,Стереосистема Apple MS-93808,115,14075
2024-06-07,778724,Стереосистема Apple PR-340523,76,49064
2024-07-03,63297,Видеокамера Xiaomi DL-133424,152,73384
2024-07-06,2564119,Стереосистема Huawei NT-90758,11,43249
2024-05-05,1224615,Компьютер Samsung NT-407669,484,39650
2024-02-11,1650073,Ноутбук Xiaomi WF-92441,31,12235
2024-05-03,760544,Ноутбук Xiaomi WF-315786,126,15445
2024-07-07,899889,Телевизор Huawei NT-468018,183,37408
2024-07-07,7605,Ноутбук Apple ML-230182,391,68589
2024-03-08,862345,Видеокамера Huawei PR-53922,470,36497
2024-03-02,104834,Телевизор Apple DL-259563,118,60480
2024-05-13,2690433,Телевизор Apple ML-312021,89,33863
2024-03-11,2856454,Ноутбук Xiaomi DL-20542,290,38723
2024-04-02,2071174,Видеокамера Xiaomi DL-151752,392,48578
2024-01-07,1413829,Компьютер Apple PR-148374,363,23456
2024-06-10,1397936,Телевизор Huawei PR-420663,289,14993
2024-01-07,2206813,Телевизор Lenovo WF-150016,396,78099
2024-04-02,359569,Ноутбук Apple NT-288057,134,63232
2024-03-03,374055,Ноутбук Apple WF-10403,405,32992
2024-07-13,1694237,Видеокамера Samsung MS-334237,146,45675
2024-06-12,2191863,Компьютер Huawei DL-366720,71,61321
2024-02-09,2632230,Видеокамера Apple DL-177740,274,19759
2024-05-13,322598,Видеокамера Honor PR-139230,181,45623
2024-05-03,1833777,Телевизор Apple PR-487001,294,76017
2024-01-09,302924,Стереосистема Lenovo MS-260207,253,36442
2024-01-06,2382034,Ноутбук Samsung NT-165162,274,42447
2024-06-03,2114452,Телевизор Honor DL-393544,486,54898
2024-01-11,1846183,Телевизор Honor MS-470865,438,51047
2024-06-11,2888948,Компьютер Xiaomi WF-270728,171,64007
2024-04-09,268001,Стереосистема Samsung MS-369904,99,70954
2024-03-07,2061287,Стереосистема Apple NT-236852,68,77379
2024-04-09,1230657,Телевизор Lenovo WF-76398,219,49564
2024-03-02,1170404,Компьютер Honor NT-431624,460,45504
2024-04-06,925803,Ноутбук Xiaomi MS-134821,463,54960
2024-01-05,975445,Ноутбук Xiaomi ML-34633,369,27113
2024-01-02,1745713,Ноутбук Apple ML-333983,187,69870
2024-07-08,1323667,Телевизор Samsung DL-450175,332,62273
2024-05-01,1362931,Ноутбук Lenovo ML-376197,62,75897
2024-02-13,1779885,Ноутбук Samsung MS-352987,353,20579
2024-06-09,1408068,Телевизор Xiaomi ML-24303,323,48018
2024-07-07,1969381,Стереосистема Lenovo NT-5950,390,11048
2024-05-09,23025,Стереосистема Huawei NT-168612,160,74096
2024-02-13,2187111,Видеокамера Xiaomi WF-325203,147,42783
2024-06-10,2466702,Стереосистема Samsung MS-143639,478,44286
2024-05-01,736096,Стереосистема Huawei ML-192169,414,18944
2024-02-11,2835811,Ноутбук Xiaomi NT-22187,137,44097
2024-01-02,2997421,Компьютер Lenovo PR-81850,265,75997
2024-07-09,1273646,Видеокамера Xiaomi MS-173971,285,30036
2024-06-06,1509809,Ноутбук Samsung MS-76956,124,48055
2024-03-01,887852,Телевизор Samsung NT-67481,6,78994
2024-04-04,184096,Компьютер Samsung DL-432242,164,28928
2024-03-03,2695454,Телевизор Apple MS-369969,148,66493
2024-04-07,1024952,Компьютер Huawei NT-16092,169,44049
2024-01-04,459096,Ноутбук Apple ML-178706,68,10738
2024-04-03,41690,Ноутбук Honor WF-320412,460,49066
2024-05-10,2308521,Видеокамера Apple MS-160613,28,40850
2024-05-09,1727597,Видеокамера Lenovo PR-479347,136,30809
2024-03-04,2456513,Телевизор Honor NT-313340,458,28891
2024-04-10,1761485,Компьютер Xiaomi NT-470642,176,23738
2024-02-06,2549400,Стереосистема Huawei ML-5272,64,18271
2024-01-10,1456237,Телевизор Apple PR-358881,239,37380
2024-03-10,207425,Ноутбук Xiaomi WF-88511,231,18116
2024-02-05,317305,Компьютер Huawei DL-174181,394,20111
2024-02-07,431221,Видеокамера Lenovo NT-33212,240,41690
2024-05-01,218914,Видеокамера Apple NT-50055,288,75571
2024-02-05,590528,Компьютер Lenovo DL-9919,59,34298
2024-07-01,1898634,Телевизор Honor NT-281766,164,46576
2024-06-03,2713352,Компьютер Samsung MS-449085,473,77856
2024-05-03,992617,Видеокамера Honor DL-466375,170,50621
2024-06-12,976720,Ноутбук Honor MS-15625,394,40429
2024-01-06,1544480,Телевизор Honor MS-395951,194,22577
2024-04-02,2188669,Видеокамера Lenovo WF-403156,177,11320
2024-06-04,2334101,Компьютер Xiaomi WF-358807,108,31012
2024-07-10,639153,Компьютер Xiaomi NT-84360,301,52506
2024-07-07,120136,Ноутбук Apple WF-270500,74,33016
2024-01-04,544121,Телевизор Xiaomi WF-174801,443,44579
2024-01-13,1404698,Ноутбук Honor MS-131438,217,62255
2024-04-11,1424334,Компьютер Lenovo WF-361294,467,60758
2024-03-06,754555,Телевизор Huawei DL-443804,145,66974
2024-05-04,2648577,Телевизор Honor MS-54024,288,13871
2024-07-10,527994,Ноутбук Huawei DL-322842,180,48960
2024-04-12,2193165,Ноутбук Huawei MS-72049,46,31582
2024-01-12,2820980,Стереосистема Xiaomi WF-339386,248,16851
2024-01-10,1824594,Стереосистема Apple WF-254238,279,73935
2024-02-08,2116946,Ноутбук Honor MS-396934,205,55748
2024-06-05,1293802,Видеокамера Honor ML-246524,442,78105
2024-03-10,187008,Компьютер Xiaomi ML-186783,120,70756
2024-07-01,2772413,Стереосистема Apple ML-80782,24,79198
2024-05-12,2257474,Телевизор Samsung WF-73625,286,17019
2024-05-09,1134961,Телевизор Huawei NT-82248,346,42809
2024-05-01,2891232,Видеокамера Samsung PR-499330,445,54977
2024-04-02,156995,Ноутбук Honor DL-271726,28,65100
2024-05-05,926303,Ноутбук Lenovo WF-155523,231,32010
2024-03-11,754169,Компьютер Xiaomi ML-483285,58,15425
2024-07-13,2201705,Ноутбук Honor ML-321733,240,28604
2024-05-08,431576,Компьютер Lenovo PR-132460,156,23735
2024-02-02,2876494,Стереосистема Huawei NT-58805,394,30612
2024-07-13,1345136,Стереосистема Apple NT-317005,348,60190
2024-05-10,1837388,Компьютер Xiaomi ML-56734,209,68284
2024-05-07,2074125,Телевизор Huawei DL-224534,50,33771
2024-07-01,2880626,Телевизор Apple WF-12154,271,32984
2024-07-07,2786097,Компьютер Huawei DL-448935,179,44008
2024-07-03,209379,Телевизор Samsung DL-49657,358,22495
2024-04-13,528790,Телевизор Honor MS-66066,285,56112
2024-07-10,1380046,Видеокамера Samsung PR-38779,59,36791
2024-06-10,646284,Стереосистема Honor ML-413212,307,17309
2024-02-01,1207344,Компьютер Apple ML-387283,388,23253
2024-03-09,1889362,Ноутбук Samsung MS-337526,386,73290
2024-01-10,2493512,Стереосистема Xiaomi NT-419744,391,34832
2024-06-05,2886439,Компьютер Huawei DL-10399,273,36079
2024-03-12,1383638,Видеокамера Xiaomi WF-401532,198,49036
2024-04-10,2964660,Телевизор Huawei NT-450731,49,46071
2024-02-10,293666,Видеокамера Samsung NT-213129,285,50947
2024-07-06,779465,Стереосистема Honor NT-318069,123,37668
2024-06-06,2897660,Ноутбук Xiaomi ML-106020,71,68002
2024-03-13,2480180,Компьютер Xiaomi DL-315711,186,42020
2024-03-11,690118,Ноутбук Xiaomi WF-125834,146,57998
2024-03-10,2079208,Телевизор Honor ML-10278,480,36264
2024-03-12,1909971,Ноутбук Xiaomi NT-107290,114,27900
2024-07-10,2668428,Стереосистема Lenovo DL-362425,158,60142
2024-03-08,745931,Компьютер Samsung PR-406432,85,64652
2024-03-12,1493055,Видеокамера Xiaomi MS-357169,161,59507
2024-04-09,2123164,Ноутбук Samsung WF-349632,279,68402
2024-02-08,2093005,Компьютер Honor NT-241835,1,70204
2024-04-04,186394,Стереосистема Honor PR-15814,212,69559
2024-06-01,1672553,Телевизор Huawei PR-170704,280,25317
2024-06-06,2631434,Видеокамера Huawei NT-439106,82,23437
2024-02-11,1029130,Стереосистема Lenovo ML-130323,279,25373
2024-07-08,2301017,Телевизор Xiaomi WF-484297,25,35524
2024-04-12,1090455,Компьютер Honor DL-261661,88,47287
2024-02-09,696591,Стереосистема Lenovo MS-462255,57,73848
2024-07-08,2672765,Ноутбук Apple WF-380821,303,48135
2024-03-02,1028095,Стереосистема Lenovo WF-204371,62,70847
2024-01-07,2714026,Телевизор Samsung ML-41303,336,57307
2024-01-01,21832,Телевизор Xiaomi WF-91242,411,42189
2024-05-11,1248996,Ноутбук Honor WF-123775,272,55845
2024-05-06,2086147,Компьютер Apple MS-23139,470,13069
2024-01-10,1254889,Компьютер Huawei NT-299866,428,11709
2024-05-02,441094,Телевизор Lenovo NT-125347,415,10601
2024-05-09,2867466,Телевизор Lenovo ML-305153,59,26967
2024-01-11,144592,Телевизор Lenovo MS-47755,424,26728
2024-03-03,2667204,Ноутбук Lenovo NT-300462,98,43998
2024-03-12,2532491,Телевизор Lenovo WF-4051,296,24540
2024-07-09,2918440,Видеокамера Samsung DL-144374,198,22116
2024-07-02,493815,Ноутбук Huawei DL-246391,195,36439
2024-05-04,2812366,Телевизор Honor WF-185514,208,64353
2024-07-11,1559311,Видеокамера Honor PR-16327,462,18173
2024-03-03,2313250,Телевизор Xiaomi NT-423950,352,74396
2024-01-01,994222,Ноутбук Samsung DL-175571,359,16269
2024-07-08,25190,Ноутбук Samsung NT-61712,6,17217
2024-06-13,615805,Телевизор Xiaomi ML-22577,427,79972
2024-06-09,146106,Видеокамера Honor MS-282815,9,59541
2024-01-09,484635,Ноутбук Apple DL-466175,96,18319
2024-04-12,336724,Стереосистема Apple ML-121225,13,50901
2024-03-09,1058254,Видеокамера Xiaomi NT-365650,252,10183
2024-07-06,2162367,Компьютер Honor DL-69390,318,21863
2024-03-11,2797761,Компьютер Xiaomi ML-170647,333,30823
2024-05-10,2799962,Компьютер Xiaomi ML-319035,402,40017
2024-05-01,1771502,Ноутбук Samsung NT-67889,411,65369
2024-06-04,854151,Компьютер Xiaomi PR-498432,384,27607
2024-06-01,2016396,Телевизор Samsung DL-161031,126,69286
2024-03-05,1188261,Ноутбук Honor ML-140161,110,17107
2024-01-06,2983760,Телевизор Apple WF-218078,376,35056
2024-01-12,2809493,Видеокамера Honor NT-105866,89,35511
2024-05-13,2187787,Ноутбук Lenovo PR-42491,159,76492
2024-03-06,2860719,Стереосистема Honor DL-351678,211,57087
2024-05-02,842032,Телевизор Samsung DL-317390,100,58260
2024-03-03,765161,Телевизор Apple MS-258032,471,15205
2024-06-09,1743343,Стереосистема Honor PR-58622,62,55832
2024-02-11,371881,Стереосистема Samsung ML-383839,364,17268
2024-07-08,73102,Телевизор Samsung DL-20529,367,38613
2024-02-02,2879695,Компьютер Xiaomi WF-416195,318,51578
2024-05-07,166436,Ноутбук Huawei WF-303743,240,24883
2024-07-04,703218,Телевизор Xiaomi ML-205823,298,70157
2024-05-03,1433029,Ноутбук Lenovo WF-413598,16,28577
2024-04-07,2592340,Компьютер Xiaomi DL-449711,307,68669
2024-04-07,1616218,Телевизор Huawei MS-255887,304,60186
2024-07-12,1879526,Ноутбук Samsung DL-223499,52,34162
2024-06-08,2647430,Ноутбук Huawei ML-210981,408,77625
2024-05-11,630207,Ноутбук Huawei NT-180358,37,43424
2024-07-13,2783449,Ноутбук Samsung NT-136217,47,78050
2024-07-02,2593907,Компьютер Samsung PR-71447,93,16727
2024-04-03,2583785,Видеокамера Samsung DL-409269,475,78209
2024-05-11,453016,Телевизор Xiaomi NT-57573,454,56067
2024-02-13,1045494,Компьютер Huawei MS-215429,157,48131
2024-05-09,30446,Видеокамера Xiaomi NT-303186,231,48747
2024-07-07,2704449,Стереосистема Apple NT-184315,92,39170
2024-02-01,2515078,Стереосистема Huawei PR-31701,411,79496
2024-05-10,201189,Видеокамера Honor DL-186630,130,64941
2024-02-04,138573,Ноутбук Honor PR-23584,412,58483
2024-07-09,111601,Телевизор Samsung PR-5557,291,26007
2024-07-01,982534,Видеокамера Xiaomi ML-70162,56,47141
2024-07-01,531089,Ноутбук Honor MS-130387,205,26590
2024-06-06,1305802,Компьютер Lenovo MS-22306,163,34347
2024-03-05,2454149,Ноутбук Lenovo DL-483896,53,10541
2024-02-07,361169,Видеокамера Lenovo DL-281347,261,11511
2024-05-04,798286,Стереосистема Samsung DL-31946,338,29336
2024-06-12,2618315,Ноутбук Xiaomi MS-163598,132,13636
2024-07-05,1980749,Телевизор Lenovo DL-102293,377,66460
2024-06-10,2883906,Ноутбук Apple MS-448550,56,34439
2024-02-01,1876256,Телевизор Honor DL-93961,468,73490
2024-05-06,2710084,Телевизор Samsung WF-233655,301,55512
2024-07-13,1258949,Стереосистема Lenovo WF-90007,213,37921
2024-04-04,455664,Компьютер Samsung DL-70009,65,74307
2024-06-08,1761878,Телевизор Lenovo MS-243487,93,16290
2024-06-13,1142618,Телевизор Lenovo DL-80747,307,25805
2024-04-03,871802,Телевизор Xiaomi PR-173370,384,68427
2024-01-03,1925664,Телевизор Honor ML-262100,254,21382
2024-02-04,1454480,Видеокамера Samsung DL-494271,340,76942
2024-02-01,112734,Компьютер Samsung DL-273084,298,18744
2024-06-10,2587513,Стереосистема Lenovo ML-141590,333,47900
2024-01-12,912096,Телевизор Lenovo ML-370103,324,10804
2024-03-04,178256,Компьютер Huawei WF-211165,222,24430
2024-07-09,1321993,Телевизор Huawei PR-127715,132,18635
2024-01-07,851591,Видеокамера Apple PR-479468,325,69251
2024-07-11,865711,Телевизор Honor MS-295605,58,16731
2024-01-04,2514127,Стереосистема Huawei NT-182628,340,20137
2024-03-07,1606782,Стереосистема Honor DL-98185,126,62584
2024-04-11,1492996,Телевизор Lenovo DL-66067,375,29397
2024-06-03,169266,Стереосистема Xiaomi ML-109101,355,50681
2024-06-12,1396297,Ноутбук Samsung WF-146198,105,46443
2024-02-09,664771,Компьютер Huawei PR-225535,20,34646
2024-05-13,2799381,Стереосистема Honor PR-85532,313,77789
2024-02-11,495567,Компьютер Samsung PR-351180,318,46717
2024-07-12,640179,Стереосистема Samsung WF-107354,227,51959
2024-03-05,638880,Телевизор Lenovo WF-336826,292,74601
2024-01-06,1758019,Стереосистема Honor PR-150488,23,60911
2024-04-13,1812754,Стереосистема Apple NT-460479,15,35210
2024-05-12,765421,Ноутбук Huawei MS-94181,494,10586
2024-03-02,1897881,Компьютер Apple WF-202987,58,65102
2024-05-09,1961553,Видеокамера Lenovo ML-363088,326,66032
2024-07-03,2529558,Телевизор Lenovo NT-459334,331,35051
2024-01-03,88718,Телевизор Apple PR-352130,142,59065
2024-03-05,2899219,Компьютер Apple WF-263893,308,56821
2024-01-07,531253,Компьютер Apple ML-415326,72,28675
2024-03-02,1188288,Телевизор Huawei WF-70198,399,61347
2024-05-07,730039,Компьютер Samsung PR-138388,73,69005
2024-04-08,68253,Стереосистема Huawei MS-138592,306,64757
2024-04-06,2704964,Телевизор Xiaomi WF-327111,413,13792
2024-02-05,1928911,Компьютер Lenovo MS-61406,339,56249
2024-03-07,931618,Компьютер Honor NT-376336,458,57918
2024-07-05,1265224,Стереосистема Huawei MS-193304,305,44226
2024-01-03,297432,Телевизор Lenovo ML-29556,161,49444
2024-06-02,1424202,Стереосистема Apple WF-443104,146,59990
2024-02-09,1579507,Компьютер Lenovo NT-312583,61,56686
2024-01-01,1875978,Компьютер Xiaomi WF-100645,31,45557
2024-03-12,1200076,Ноутбук Honor PR-335639,95,11234
2024-02-05,1710161,Компьютер Huawei PR-29515,231,15713
2024-02-08,242718,Видеокамера Honor ML-26904,298,71425
2024-04-12,350807,Ноутбук Samsung MS-189218,250,63033
2024-04-11,2372880,Стереосистема Huawei ML-61650,278,15370
2024-07-12,2395120,Телевизор Huawei MS-211639,430,51599
2024-02-05,438567,Телевизор Lenovo PR-285429,161,27864
2024-01-08,2940035,Компьютер Huawei DL-13801,208,46930
2024-02-10,1293555,Телевизор Apple DL-246991,157,49351
2024-04-07,2473299,Стереосистема Lenovo MS-491986,371,54771
2024-01-05,2503836,Телевизор Samsung MS-455963,114,25137
2024-07-04,593849,Стереосистема Xiaomi WF-99412,379,42258
2024-03-01,2103962,Ноутбук Huawei WF-242657,402,21604
2024-05-10,1092235,Видеокамера Samsung NT-399456,12,26047
2024-01-01,2917344,Видеокамера Lenovo NT-360186,365,52431
2024-06-07,1974897,Компьютер Huawei NT-363896,336,31492
2024-03-01,740721,Видеокамера Honor WF-266185,342,68477
2024-02-04,1323699,Ноутбук Huawei ML-1597,105,23249
2024-03-11,158937,Стереосистема Lenovo NT-323682,341,78123
2024-04-06,1811257,Видеокамера Samsung WF-413401,135,41072
2024-07-09,2134314,Видеокамера Apple ML-457487,81,60825
2024-04-02,1687123,Видеокамера Samsung MS-272726,27,18351
2024-04-03,101802,Видеокамера Huawei DL-52595,339,11150
2024-04-04,299855,Видеокамера Apple PR-6502,499,34515
2024-03-13,223641,Компьютер Apple NT-383511,249,40918
2024-03-13,267013,Ноутбук Apple NT-319753,449,38244
2024-06-01,49899,Стереосистема Lenovo NT-186275,368,15201
2024-02-02,2103148,Телевизор Honor WF-259563,179,21392
2024-03-02,2163340,Видеокамера Xiaomi ML-237656,30,52966
2024-06-07,1077288,Компьютер Huawei MS-48078,277,36846
2024-04-02,12686,Видеокамера Samsung ML-483225,206,55761
2024-05-03,1924351,Компьютер Honor MS-201073,148,14906
2024-02-11,406922,Телевизор Honor MS-198173,32,73591
2024-07-11,1056257,Телевизор Honor WF-25832,281,12873
2024-05-10,536440,Видеокамера Lenovo ML-165649,475,69271
2024-06-05,801817,Ноутбук Apple DL-142088,420,38902
2024-07-13,2535770,Видеокамера Lenovo MS-353455,443,29339
2024-06-03,104528,Видеокамера Samsung MS-236531,6,37887
2024-03-11,2431789,Стереосистема Xiaomi ML-452082,147,60590
2024-05-04,994103,Ноутбук Honor NT-19377,396,35131
2024-01-01,1270016,Телевизор Samsung ML-471149,432,43047
2024-04-13,271840,Ноутбук Honor ML-366475,396,58597
2024-07-10,862377,Телевизор Lenovo ML-118304,188,36356
2024-01-03,2195161,Видеокамера Huawei ML-66273,229,63602
2024-02-05,1087382,Компьютер Huawei PR-178924,193,26282
2024-06-01,97706,Ноутбук Lenovo DL-283596,430,29444
2024-02-13,1532990,Стереосистема Apple PR-239750,474,62946
2024-06-09,1957476,Видеокамера Samsung MS-439819,223,22498
2024-07-11,1466835,Телевизор Samsung DL-431492,21,26124
2024-04-11,841703,Компьютер Apple WF-21131,88,50443
2024-05-04,1037377,Компьютер Samsung DL-17467,119,52878
2024-04-07,1139929,Стереосистема Samsung DL-326385,100,47457
2024-03-02,18195,Телевизор Xiaomi WF-285919,154,49117
2024-01-13,488891,Телевизор Lenovo ML-61644,51,54563
2024-04-07,2662452,Видеокамера Lenovo PR-193292,135,72962
2024-04-06,2208351,Видеокамера Lenovo WF-301720,109,24860
2024-07-01,1757277,Ноутбук Xiaomi WF-302613,314,79894
2024-06-04,1199565,Телевизор Apple DL-205385,80,63018
2024-03-07,2944541,Телевизор Samsung DL-467516,274,44992
2024-04-05,2167676,Компьютер Honor ML-360414,254,54221
2024-06-12,2613731,Видеокамера Samsung WF-43854,386,53618
2024-06-13,90675,Компьютер Apple ML-374526,246,47950
2024-05-03,1108586,Стереосистема Xiaomi DL-130075,414,66662
2024-06-02,878336,Телевизор Huawei PR-227680,256,34208
2024-05-12,2524253,Видеокамера Lenovo WF-349772,189,11086
2024-02-07,1388482,Компьютер Xiaomi PR-188860,65,29675
2024-02-01,1247142,Телевизор Lenovo PR-344585,485,24682
2024-03-09,2045094,Ноутбук Lenovo MS-388176,68,26849
2024-05-10,1679123,Видеокамера Xiaomi ML-128074,95,50782
2024-07-13,2325371,Ноутбук Huawei PR-328356,255,62086
2024-02-11,905801,Телевизор Lenovo MS-308376,280,18453
2024-03-07,2983510,Ноутбук Lenovo WF-144692,125,17485
2024-01-03,653590,Видеокамера Huawei ML-129484,157,48114
2024-04-11,2034547,Стереосистема Samsung PR-27344,394,43755
2024-06-13,55363,Стереосистема Samsung NT-204009,469,44133
2024-01-03,2742122,Видеокамера Xiaomi DL-454715,122,13996
2024-05-05,1629696,Ноутбук Lenovo WF-374828,328,40669
2024-03-02,1983997,Компьютер Apple WF-179704,315,69332
2024-03-02,2159350,Стереосистема Lenovo DL-372410,169,53020
2024-04-10,841185,Стереосистема Samsung MS-8249,446,68665
2024-06-08,2290710,Телевизор Apple WF-199580,426,64345
2024-02-05,2847727,Видеокамера Honor NT-124475,393,45369
2024-03-03,1147398,Видеокамера Xiaomi MS-117571,5,65807
2024-07-05,2326933,Телевизор Samsung PR-353459,431,72117
2024-01-11,1888190,Телевизор Honor DL-55068,488,11828
2024-06-01,1223458,Ноутбук Lenovo DL-417705,257,40859
2024-04-07,533572,Видеокамера Huawei MS-2945,273,42915
2024-04-10,682806,Стереосистема Huawei ML-392983,207,48486
2024-04-12,299919,Телевизор Xiaomi DL-411875,191,73896
2024-02-10,71345,Стереосистема Apple MS-317497,266,31059
2024-02-02,1750263,Видеокамера Honor NT-239589,200,28909
2024-06-05,2849554,Компьютер Apple NT-256641,489,38247
2024-02-08,899571,Стереосистема Lenovo NT-490109,346,32583
2024-03-08,716496,Видеокамера Lenovo ML-498461,354,22123
2024-06-07,409406,Стереосистема Apple MS-431605,229,59189
2024-02-04,2425731,Компьютер Samsung NT-179723,97,21755
2024-04-07,59705,Видеокамера Xiaomi ML-133952,448,43007
2024-01-03,1231855,Компьютер Honor DL-206372,175,76509
2024-02-10,1852740,Видеокамера Apple MS-177105,206,28383
2024-01-02,2071466,Стереосистема Lenovo ML-327285,91,23401
2024-04-08,1714703,Телевизор Honor DL-428980,90,57730
2024-05-04,1014263,Компьютер Xiaomi PR-265331,489,73142
2024-07-11,1208806,Телевизор Samsung ML-159537,152,71802
2024-04-04,2778155,Телевизор Xiaomi PR-184216,189,74890
2024-03-11,577921,Стереосистема Honor PR-248402,400,62786
2024-06-03,613504,Ноутбук Xiaomi DL-147065,134,63719
2024-06-06,2561352,Ноутбук Lenovo DL-244255,117,46955
2024-04-11,1708739,Компьютер Samsung NT-305256,491,26241
2024-07-09,2081509,Ноутбук Huawei MS-208610,377,21685
2024-05-13,319701,Стереосистема Xiaomi WF-46990,403,12620
2024-06-04,674886,Телевизор Lenovo WF-377419,97,23444
2024-01-09,489817,Компьютер Honor WF-372201,109,76413
2024-01-08,2543874,Телевизор Apple PR-394024,332,68479
2024-07-04,475866,Стереосистема Honor DL-81817,245,10484
2024-07-07,7084,Компьютер Lenovo PR-142335,39,53385
2024-03-11,1863333,Компьютер Lenovo MS-450461,187,34476
2024-04-05,2996148,Стереосистема Honor DL-461325,98,39826
2024-03-07,880362,Компьютер Honor DL-123060,71,26008
2024-07-01,1505343,Видеокамера Honor MS-248229,72,11945
2024-07-03,2733945,Видеокамера Apple MS-306181,266,21684
2024-02-09,1637125,Телевизор Honor ML-420534,17,51455
2024-04-11,2706651,Компьютер Honor WF-423864,204,57609
2024-02-10,2108458,Компьютер Samsung MS-109049,319,65683
2024-03-11,240570,Телевизор Samsung ML-243165,54,57752
2024-07-13,2658423,Ноутбук Huawei MS-182295,196,69672
2024-02-01,2947217,Ноутбук Honor NT-277183,187,78112
2024-04-10,1903658,Ноутбук Huawei PR-198335,329,18085
2024-02-13,564658,Стереосистема Samsung PR-291334,33,14442
2024-02-06,2258227,Ноутбук Samsung PR-445286,112,63878
2024-04-05,565315,Видеокамера Lenovo NT-186207,38,76498
2024-07-08,365052,Стереосистема Lenovo DL-433383,313,40451
2024-01-11,1574735,Стереосистема Xiaomi MS-42769,284,53566
2024-07-01,1296658,Видеокамера Xiaomi PR-491189,348,48811
2024-03-05,1548179,Ноутбук Honor ML-436877,17,30080
2024-05-13,1678741,Стереосистема Honor DL-349141,280,62699
2024-02-04,2075915,Стереосистема Huawei DL-264566,300,26840
