Date,UserID,Product,Count,Price
2024-03-10,2914813,Стереосистема Lenovo WF-273330,362,63774
2024-03-04,2240294,Видеокамера Honor WF-336545,125,41307
2024-05-04,954892,Видеокамера Samsung NT-219963,111,30064
2024-07-13,1289679,Стереосистема Apple WF-45303,483,24479
2024-06-07,570130,Телевизор Honor MS-346176,116,30990
2024-06-08,1302091,Стереосистема Huawei WF-143076,53,70573
2024-02-12,526276,Телевизор Samsung DL-51410,280,58686
2024-07-13,1859059,Ноутбук Samsung NT-203055,330,76456
2024-02-05,1116477,Ноутбук Honor MS-23735,41,38969
2024-05-10,790680,Компьютер Honor WF-170258,343,59315
2024-01-05,1537560,Видеокамера Huawei PR-31550,365,15822
2024-01-04,1025844,Телевизор Huawei PR-143307,54,54956
2024-01-09,1033484,Стереосистема Samsung NT-190345,179,59424
2024-03-11,534846,Ноутбук Apple DL-455603,244,38774
2024-07-07,303969,Стереосистема Xiaomi WF-199897,418,70327
2024-06-11,1781547,Видеокамера Samsung DL-260993,180,70521
2024-05-02,1701269,Телевизор Apple DL-134446,42,38704
2024-05-01,1245430,Стереосистема Xiaomi DL-489299,231,71114
2024-01-01,325858,Ноутбук Apple DL-370391,486,50706
2024-01-12,1567254,Телевизор Lenovo WF-419170,294,33768
2024-05-05,1439383,Компьютер Lenovo WF-50609,302,70187
2024-02-01,810701,Стереосистема Xiaomi NT-112634,4,20410
2024-04-01,1988398,Стереосистема Lenovo MS-371923,292,30164
2024-04-04,1205152,Ноутбук Huawei PR-81563,492,66852
2024-04-04,1281251,Ноутбук Xiaomi NT-127887,151,48330
2024-06-13,2353334,Ноутбук Samsung WF-378097,419,31622
2024-04-05,2090915,Стереосистема Apple NT-211117,493,51938
2024-07-04,350632,Телевизор Honor NT-340177,289,36859
2024-04-12,1129618,Телевизор Xiaomi PR-4636,306,19046
2024-05-04,757464,Телевизор Huawei MS-402484,393,60736
2024-01-11,711603,Телевизор Xiaomi DL-95911,425,76824
2024-05-03,2217265,Стереосистема Xiaomi PR-237695,283,14042
2024-06-06,1925869,Видеокамера Honor NT-440969,376,42775
2024-02-06,1125697,Ноутбук Apple NT-150062,68,15085
2024-03-01,2062527,Телевизор Apple NT-429509,51,71315
2024-07-01,1349987,Телевизор Samsung PR-415180,202,65477
2024-03-07,1236368,Стереосистема Samsung MS-166582,359,64710
2024-05-01,1316199,Ноутбук Honor DL-88253,237,17848
2024-03-04,2627235,Телевизор Apple DL-461975,28,53721
2024-05-11,2307463,Стереосистема Huawei WF-82250,479,73532
2024-02-08,2338862,Стереосистема Xiaomi NT-84080,347,37012
2024-05-04,950766,Телевизор Huawei DL-360776,39,40446
2024-05-07,155966,Компьютер Apple WF-42964,240,56166
2024-05-09,1513356,Компьютер Huawei WF-68484,448,41645
2024-05-10,676538,Стереосистема Honor WF-139769,451,59940
2024-01-11,2243022,Видеокамера Honor DL-3329,101,18124
2024-02-06,1394218,Компьютер Honor ML-318535,240,15150
2024-04-11,2564463,Видеокамера Huawei MS-219586,310,30482
2024-05-07,2021511,Стереосистема Honor MS-178749,321,42302
2024-06-09,2420269,Стереосистема Xiaomi ML-26442,404,38164
2024-03-13,1280069,Телевизор Lenovo ML-451495,288,17152
2024-05-05,1416256,Ноутбук Apple PR-58877,199,28258
2024-07-03,939529,Компьютер Huawei MS-160002,230,72938
2024-05-08,2527022,Компьютер Honor ML-348107,125,78837
2024-04-12,2882850,Стереосистема Samsung PR-402053,302,19428
2024-04-04,1056698,Стереосистема Xiaomi ML-302904,374,70582
2024-05-08,1188759,Телевизор Honor MS-485831,247,37728
2024-01-07,1042325,Компьютер Xiaomi PR-283672,163,43645
2024-04-12,2210041,Ноутбук Lenovo PR-325806,221,75590
2024-04-12,2640072,Видеокамера Huawei DL-158009,127,26545
2024-04-13,1902639,Телевизор Honor ML-44613,458,10745
2024-06-13,2214402,Компьютер Xiaomi PR-47466,142,73454
2024-03-04,702559,Телевизор Huawei PR-469197,390,42754
2024-04-09,1683097,Компьютер Honor DL-249684,208,38624
2024-07-12,2489187,Стереосистема Lenovo DL-258839,483,59177
2024-02-11,363721,Ноутбук Apple NT-443002,227,22000
2024-06-01,671800,Стереосистема Huawei DL-453763,104,50196
2024-06-07,704505,Телевизор Huawei DL-402553,445,37954
2024-01-08,864372,Компьютер Honor NT-444716,49,40647
2024-04-10,950735,Ноутбук Apple ML-293083,334,44717
2024-07-09,1212898,Видеокамера Apple DL-354401,234,17348
2024-04-08,2045993,Ноутбук Apple NT-198492,326,29008
2024-01-12,2593758,Компьютер Lenovo PR-108013,229,18278
2024-03-01,615908,Ноутбук Xiaomi WF-133537,416,57261
2024-03-08,790185,Стереосистема Huawei DL-50003,382,44352
2024-05-07,1713557,Ноутбук Lenovo WF-151431,203,65013
2024-03-10,2902830,Ноутбук Xiaomi WF-228094,435,29859
2024-06-03,518825,Компьютер Huawei PR-410004,360,27203
2024-03-09,2321537,Компьютер Lenovo PR-450913,464,76531
2024-04-13,272587,Ноутбук Honor WF-489415,320,78911
2024-02-12,2413802,Стереосистема Xiaomi WF-93831,175,45080
2024-01-07,1333132,Телевизор Lenovo MS-455003,113,67242
2024-05-04,1507632,Телевизор Samsung ML-448981,284,79863
2024-04-11,1993969,Телевизор Honor MS-367489,231,28189
2024-06-01,2645340,Стереосистема Lenovo MS-163703,481,28517
2024-01-11,1505289,Телевизор Honor PR-85313,335,55959
2024-03-02,2967569,Телевизор Samsung WF-201493,414,49918
2024-04-02,1033102,Стереосистема Huawei PR-368688,275,39980
2024-06-01,1280745,Стереосистема Apple ML-440230,410,69526
2024-03-04,1572472,Компьютер Huawei DL-44492,350,15127
2024-05-03,1986045,Ноутбук Lenovo NT-17642,69,74586
2024-06-01,2334108,Ноутбук Samsung MS-125938,85,38457
2024-05-05,880075,Видеокамера Honor DL-486466,43,69012
2024-05-11,1373078,Видеокамера Lenovo PR-261043,386,56578
2024-03-02,1038127,Ноутбук Honor PR-290398,448,74054
2024-03-06,324568,Телевизор Xiaomi MS-163836,481,28716
2024-04-06,2889839,Ноутбук Apple WF-476376,472,12060
2024-03-09,2182166,Видеокамера Lenovo MS-465491,120,20543
2024-06-08,1817828,Видеокамера Samsung NT-3212,491,45915
2024-05-05,1837806,Телевизор Lenovo NT-479126,268,55503
2024-07-04,714301,Ноутбук Lenovo NT-239805,312,64411
2024-04-06,1015620,Видеокамера Apple ML-428344,36,74932
2024-05-10,277828,Компьютер Xiaomi PR-404996,67,72832
2024-02-01,673335,Ноутбук Apple NT-163805,258,36638
2024-07-07,279280,Компьютер Apple DL-455740,220,65256
2024-01-13,429144,Телевизор Apple PR-322145,156,62495
2024-01-05,1681030,Стереосистема Samsung WF-226248,325,70157
2024-02-12,1686412,Ноутбук Samsung PR-280370,129,23463
2024-01-06,845459,Телевизор Samsung NT-350832,376,75956
2024-02-01,1683658,Видеокамера Lenovo DL-310890,364,31075
2024-04-11,227734,Телевизор Huawei DL-380361,41,54117
2024-06-11,1566557,Компьютер Xiaomi PR-327270,401,29446
2024-04-03,1769462,Ноутбук Samsung PR-363402,430,53989
2024-07-03,2532250,Видеокамера Xiaomi PR-173490,60,13379
2024-06-04,1371580,Компьютер Xiaomi MS-5431,27,73408
2024-05-11,100546,Телевизор Xiaomi MS-138251,244,47762
2024-06-01,1683617,Стереосистема Xiaomi NT-28570,429,74075
2024-07-12,2951615,Компьютер Samsung ML-364601,154,63684
2024-02-13,911978,Стереосистема Xiaomi NT-25538,236,24011
2024-04-10,2596211,Ноутбук Lenovo DL-267476,341,26807
2024-07-11,2197871,Ноутбук Apple NT-240905,98,14080
2024-03-09,2507601,Компьютер Honor DL-73051,348,60038
2024-01-10,2096933,Стереосистема Apple ML-491848,66,42692
2024-02-10,333965,Ноутбук Huawei ML-431220,306,45816
2024-02-02,1858463,Стереосистема Xiaomi PR-249137,357,50391
2024-05-01,2825383,Видеокамера Honor ML-22941,162,46894
2024-04-10,494408,Стереосистема Lenovo MS-225420,444,54821
2024-03-09,1201321,Стереосистема Samsung DL-354497,243,34886
2024-07-10,1447694,Компьютер Lenovo PR-45435,276,51156
2024-06-13,652137,Компьютер Xiaomi NT-129407,358,15589
2024-06-10,2491071,Стереосистема Apple NT-418777,416,29424
2024-02-03,1181377,Компьютер Samsung WF-422005,419,61511
2024-07-04,779386,Видеокамера Huawei MS-251191,128,69600
2024-04-02,2271309,Телевизор Lenovo NT-406446,427,10343
2024-04-08,1227867,Видеокамера Xiaomi ML-308117,215,40843
2024-01-08,1961755,Телевизор Xiaomi WF-295184,342,16501
2024-07-05,1135158,Ноутбук Lenovo MS-136087,57,67825
2024-04-09,991659,Телевизор Honor PR-309342,127,43111
2024-07-06,2976718,Ноутбук Huawei DL-438385,312,41520
2024-02-05,148469,Видеокамера Huawei NT-51416,487,58890
2024-05-08,2275816,Телевизор Lenovo DL-170329,251,79955
2024-04-08,2276761,Телевизор Lenovo PR-395730,390,42479
2024-07-05,2904719,Телевизор Honor PR-127645,459,60568
2024-04-06,2517414,Стереосистема Samsung WF-27702,448,23296
2024-02-02,716123,Видеокамера Xiaomi PR-290312,408,63981
2024-04-10,1581708,Компьютер Apple NT-119218,200,49513
2024-02-11,172821,Стереосистема Samsung WF-144522,193,66443
2024-01-10,1016311,Ноутбук Lenovo MS-11430,484,46754
2024-06-13,1184142,Стереосистема Huawei PR-272360,467,32340
2024-02-12,1568482,Телевизор Xiaomi MS-59012,91,27709
2024-04-06,2586570,Телевизор Honor MS-208790,11,74357
2024-02-07,534359,Видеокамера Xiaomi PR-467560,299,59314
2024-03-07,2527040,Стереосистема Huawei DL-102191,40,68176
2024-03-07,2314808,Телевизор Lenovo PR-459879,416,65503
2024-01-04,2176469,Ноутбук Apple WF-345052,42,43047
2024-03-04,2095042,Компьютер Lenovo NT-327785,80,65990
2024-01-09,2217911,Телевизор Xiaomi DL-18538,432,41948
2024-01-05,2557339,Телевизор Huawei NT-156879,306,48139
2024-06-02,1352983,Видеокамера Huawei ML-98986,39,44783
2024-01-10,2671861,Компьютер Apple DL-301281,349,79519
2024-02-06,2803409,Видеокамера Xiaomi PR-16397,330,25823
2024-05-03,2234632,Ноутбук Huawei DL-413289,178,64448
2024-03-04,2526350,Компьютер Xiaomi ML-356273,450,76790
2024-06-03,1841712,Ноутбук Huawei MS-154401,485,39604
2024-05-03,124479,Ноутбук Samsung ML-154907,126,61355
2024-01-04,1776554,Телевизор Lenovo NT-459076,12,47502
2024-06-03,6354,Видеокамера Apple MS-230006,3,46820
2024-04-07,1698785,Компьютер Xiaomi MS-26256,188,36731
2024-06-02,1488272,Ноутбук Huawei DL-16021,25,47077
2024-04-09,1970589,Ноутбук Honor PR-373280,474,37239
2024-02-09,1436795,Видеокамера Lenovo NT-456739,25,61377
2024-05-03,1492354,Стереосистема Apple MS-145089,23,59121
2024-02-06,2747959,Компьютер Lenovo ML-377843,336,71494
2024-03-09,2063581,Компьютер Apple PR-367204,75,76052
2024-06-01,659020,Стереосистема Honor DL-111871,374,42473
2024-01-11,2925165,Телевизор Samsung NT-433844,29,27288
2024-02-05,475184,Ноутбук Honor DL-393589,186,20593
2024-02-04,2452862,Стереосистема Huawei ML-94279,54,49848
2024-01-03,2408441,Видеокамера Huawei PR-367372,162,60257
2024-05-08,2787920,Ноутбук Apple PR-405455,72,26585
2024-06-05,691813,Видеокамера Samsung NT-320355,258,52724
2024-03-13,2056556,Компьютер Apple ML-479355,84,62108
2024-04-05,2642039,Ноутбук Honor MS-94940,416,49374
2024-05-03,913579,Стереосистема Huawei NT-179092,41,29354
2024-03-09,1719149,Видеокамера Honor MS-99883,18,58794
2024-02-11,1260223,Ноутбук Samsung PR-237171,66,43970
2024-01-09,746521,Компьютер Apple DL-143511,177,26559
2024-03-03,95666,Ноутбук Xiaomi DL-490925,75,18184
2024-07-04,621148,Видеокамера Xiaomi MS-453917,379,22247
2024-07-06,2173142,Видеокамера Samsung ML-1111,157,11889
2024-07-02,2884459,Телевизор Xiaomi WF-359596,178,73449
2024-07-07,1186944,Стереосистема Lenovo PR-376307,408,68087
2024-06-10,1542363,Ноутбук Apple MS-367682,452,43252
2024-03-10,1411634,Телевизор Honor NT-447111,124,32450
2024-01-09,1235016,Ноутбук Honor MS-272759,451,55297
2024-04-10,2331703,Стереосистема Huawei MS-288430,71,77905
2024-03-04,460799,Видеокамера Huawei MS-474376,27,63348
2024-02-11,2438710,Компьютер Apple NT-468177,484,79432
2024-07-08,2251056,Компьютер Apple NT-139026,300,63026
2024-01-02,369102,Стереосистема Apple NT-438136,329,11971
2024-05-09,512868,Компьютер Xiaomi WF-55489,260,18360
2024-07-08,231808,Ноутбук Honor WF-66886,140,67211
2024-07-04,1353133,Компьютер Huawei MS-491323,8,55633
2024-05-05,11750,Телевизор Xiaomi PR-54943,365,22016
2024-04-07,1965546,Стереосистема Samsung MS-478963,380,16703
2024-04-12,1931518,Ноутбук Apple MS-211256,307,16732
2024-05-01,2616910,Ноутбук Apple MS-90377,377,32245
2024-07-08,178990,Ноутбук Honor NT-477580,69,38859
2024-04-07,639552,Ноутбук Samsung MS-329121,16,19498
2024-03-09,2408154,Ноутбук Lenovo NT-472942,24,49437
2024-04-08,734058,Стереосистема Apple ML-80204,463,11024
2024-07-01,1481908,Компьютер Huawei PR-245121,165,73416
2024-04-07,2828064,Телевизор Lenovo MS-222983,302,62637
2024-02-05,281320,Ноутбук Huawei DL-31726,482,67868
2024-02-01,2975846,Телевизор Samsung NT-445852,127,20147
2024-05-06,97821,Ноутбук Lenovo ML-430957,208,32040
2024-03-13,900923,Видеокамера Huawei DL-303417,137,50599
2024-06-08,594830,Стереосистема Samsung PR-3245,181,45448
2024-02-09,2902103,Стереосистема Samsung DL-366269,260,61145
2024-04-08,769198,Стереосистема Samsung PR-386294,4,77543
2024-07-03,2898339,Компьютер Honor ML-83287,337,66495
2024-01-06,588093,Видеокамера Apple DL-365885,317,61152
2024-07-03,2944872,Видеокамера Honor ML-213953,337,49894
2024-04-13,1260425,Телевизор Apple WF-278349,38,78825
2024-06-12,2148569,Компьютер Samsung ML-397816,235,49300
2024-07-03,1808019,Телевизор Xiaomi MS-432106,482,43374
2024-05-13,1739779,Компьютер Apple PR-371907,18,52769
2024-07-06,2782422,Стереосистема Samsung MS-79778,149,23870
2024-04-10,902648,Видеокамера Lenovo NT-334236,38,79027
2024-07-02,1477753,Видеокамера Samsung DL-24248,438,20196
2024-03-01,1776837,Ноутбук Honor DL-163645,153,25236
2024-05-07,109019,Видеокамера Huawei DL-281076,453,62475
2024-01-10,935202,Видеокамера Huawei NT-346072,107,18979
2024-02-12,1864474,Ноутбук Honor MS-221655,367,15823
2024-05-05,1828558,Компьютер Honor MS-182644,188,26606
2024-01-10,1364626,Ноутбук Xiaomi ML-272730,112,51705
2024-01-07,952317,Видеокамера Xiaomi WF-316705,448,17055
2024-06-07,584174,Компьютер Apple ML-351541,141,76645
2024-07-10,584646,Ноутбук Lenovo NT-415663,261,74887
2024-06-13,942632,Видеокамера Samsung NT-297118,390,73594
2024-07-04,1297266,Видеокамера Apple WF-274976,264,37193
2024-04-05,2496839,Видеокамера Samsung MS-25056,99,34275
2024-01-01,242742,Видеокамера Samsung NT-183339,417,66806
2024-06-05,2582206,Стереосистема Lenovo NT-308133,359,21214
2024-02-04,2134032,Стереосистема Huawei MS-177522,97,20165
2024-01-09,2587369,Компьютер Lenovo NT-439852,165,52498
2024-01-03,720237,Компьютер Xiaomi DL-60256,146,12704
2024-02-11,2338230,Видеокамера Honor DL-444276,82,20978
2024-06-08,972340,Компьютер Honor ML-121410,234,31078
2024-07-10,2453225,Телевизор Honor ML-199960,73,59216
2024-03-04,2760584,Стереосистема Huawei DL-1389,394,14988
2024-04-11,2926898,Видеокамера Xiaomi ML-192500,386,67785
2024-03-03,1499527,Телевизор Xiaomi PR-449576,445,35756
2024-02-03,755424,Стереосистема Huawei NT-58535,220,50250
2024-03-10,558963,Стереосистема Xiaomi WF-248724,471,45483
2024-07-07,1717087,Стереосистема Samsung WF-175169,392,34234
2024-03-06,2989186,Стереосистема Apple ML-5984,297,76824
2024-05-09,673063,Ноутбук Apple DL-360171,135,27705
2024-01-06,291716,Компьютер Lenovo MS-280477,365,78511
2024-01-07,1397715,Стереосистема Lenovo MS-449830,241,68638
2024-07-02,2317069,Видеокамера Honor MS-338163,45,62247
2024-04-12,1476136,Стереосистема Xiaomi DL-45171,247,71351
2024-06-09,213691,Ноутбук Samsung DL-345078,211,40183
2024-06-12,465483,Стереосистема Huawei MS-230230,406,40518
2024-03-04,1140990,Компьютер Lenovo MS-349782,11,46349
2024-01-09,2894283,Компьютер Huawei DL-92820,472,41993
2024-05-09,48620,Стереосистема Huawei PR-265994,269,29800
2024-02-10,1148711,Стереосистема Honor MS-104333,408,45216
2024-04-08,1884644,Компьютер Honor ML-416179,427,77416
2024-07-08,822741,Видеокамера Lenovo WF-165694,138,65357
2024-04-04,1324131,Ноутбук Honor MS-144042,163,68712
2024-05-12,2917941,Ноутбук Apple MS-102260,229,73204
2024-05-08,2317303,Компьютер Apple WF-168935,247,27552
2024-06-05,2325415,Телевизор Lenovo MS-170027,64,76867
2024-04-05,1903051,Видеокамера Xiaomi WF-346946,472,49890
2024-04-11,1604913,Компьютер Xiaomi ML-73988,60,20223
2024-05-06,118905,Стереосистема Huawei WF-45035,227,18370
2024-04-03,2878142,Компьютер Samsung ML-227759,61,14407
2024-07-03,1994400,Компьютер Xiaomi ML-336739,484,48473
2024-05-08,2384299,Видеокамера Lenovo DL-475691,48,48489
2024-07-13,570033,Стереосистема Honor ML-489309,306,16708
2024-05-12,124428,Компьютер Xiaomi WF-173644,493,20437
2024-07-03,1077369,Компьютер Huawei NT-38129,456,79228
2024-02-09,2046894,Стереосистема Apple NT-458077,301,79611
2024-03-10,1583026,Телевизор Xiaomi ML-406521,453,42175
2024-04-12,457061,Стереосистема Apple PR-208740,422,10132
2024-05-13,2705929,Телевизор Lenovo MS-415776,176,12812
2024-07-05,2068683,Стереосистема Samsung MS-290294,122,70680
2024-06-08,1026503,Телевизор Lenovo ML-105129,299,69275
2024-06-02,113654,Видеокамера Samsung WF-359031,188,25624
2024-07-04,1268034,Видеокамера Honor PR-182549,353,22292
2024-01-03,2462928,Ноутбук Honor DL-275863,29,13120
2024-04-02,2793036,Стереосистема Lenovo NT-145147,84,34521
2024-03-13,1697208,Ноутбук Huawei DL-63144,462,12872
2024-01-09,2808962,Стереосистема Lenovo MS-463026,45,23563
2024-04-07,154184,Стереосистема Xiaomi NT-483855,329,57615
2024-01-11,257163,Компьютер Xiaomi NT-64866,350,51708
2024-03-03,2267208,Ноутбук Huawei WF-378184,45,18316
2024-06-07,1864120,Компьютер Lenovo WF-113241,2,35410
2024-07-05,2401615,Ноутбук Apple MS-451414,205,42483
2024-04-04,686443,Стереосистема Honor WF-207756,444,32266
2024-04-12,1701542,Стереосистема Samsung MS-117133,7,73757
2024-01-08,2894749,Стереосистема Samsung ML-300581,322,53698
2024-06-05,2595275,Стереосистема Apple MS-340880,227,45394
2024-05-12,1313722,Стереосистема Xiaomi ML-232183,299,64044
2024-05-02,1918946,Видеокамера Huawei ML-194867,335,55865
2024-02-08,2373411,Компьютер Honor PR-191030,222,72435
2024-02-13,1360234,Видеокамера Xiaomi MS-105607,185,14516
2024-07-08,2260668,Видеокамера Samsung NT-208717,435,30597
2024-06-03,486438,Телевизор Huawei WF-447556,375,61985
2024-01-11,429075,Компьютер Samsung ML-423005,135,74948
2024-04-12,1249298,Стереосистема Apple DL-135166,341,62784
2024-07-05,2644576,Телевизор Samsung WF-162888,449,53563
2024-04-05,2629153,Стереосистема Honor DL-181007,167,64922
2024-04-07,1729441,Компьютер Lenovo DL-459133,98,12968
2024-06-13,316120,Ноутбук Huawei WF-444863,329,21814
2024-01-02,1639044,Стереосистема Samsung NT-96414,410,43316
2024-02-07,1119329,Ноутбук Xiaomi NT-239632,491,61739
2024-04-02,344174,Компьютер Huawei ML-301246,44,77976
2024-07-11,2131444,Ноутбук Samsung PR-395767,79,34724
2024-05-02,1158064,Стереосистема Huawei NT-451204,205,20775
2024-03-12,2781021,Стереосистема Huawei MS-90042,359,60690
2024-07-11,2496247,Телевизор Huawei MS-418714,401,64526
2024-04-07,2967589,Видеокамера Lenovo DL-444463,299,28858
2024-03-01,1331628,Компьютер Lenovo ML-295421,440,17883
2024-03-10,2366745,Компьютер Lenovo DL-273959,82,46202
2024-03-01,2552882,Компьютер Lenovo WF-9180,289,41196
2024-03-13,720812,Стереосистема Xiaomi WF-302279,308,79651
2024-02-06,1218339,Ноутбук Lenovo WF-101757,491,45244
2024-06-08,128857,Телевизор Xiaomi NT-101772,122,70448
2024-03-12,2203954,Компьютер Apple ML-415829,274,43619
2024-06-05,144052,Компьютер Honor ML-300100,387,38857
2024-01-10,1767479,Ноутбук Lenovo NT-289242,88,71323
2024-04-04,2113692,Стереосистема Apple MS-448461,490,22890
2024-02-10,1602542,Телевизор Huawei DL-83165,206,50730
2024-01-13,27472,Видеокамера Lenovo DL-491442,236,73428
2024-03-10,1052863,Компьютер Honor DL-295795,454,24353
2024-02-01,2012724,Стереосистема Huawei MS-264525,231,76290
2024-04-09,1676560,Видеокамера Lenovo ML-274986,452,51813
2024-05-09,2799734,Компьютер Lenovo NT-232831,399,31027
2024-05-08,2781721,Ноутбук Huawei ML-393978,294,77634
2024-02-04,1819549,Компьютер Huawei ML-213686,497,45830
2024-04-11,2764593,Ноутбук Honor NT-137109,448,69374
2024-03-02,2271168,Стереосистема Apple NT-292589,188,23029
2024-04-07,1640947,Компьютер Huawei ML-198696,367,60896
2024-01-08,2900422,Ноутбук Honor NT-353835,476,62725
2024-02-08,1276344,Видеокамера Huawei MS-486077,43,40758
2024-06-08,869759,Ноутбук Samsung NT-270743,213,47538
2024-01-03,1155745,Ноутбук Xiaomi NT-460388,266,28421
2024-06-12,1832600,Ноутбук Apple MS-57864,273,31014
2024-03-09,974260,Телевизор Apple PR-321195,200,78532
2024-02-02,33026,Видеокамера Samsung PR-253308,349,65410
2024-02-01,1589184,Видеокамера Xiaomi MS-224957,384,31954
2024-07-11,1316555,Ноутбук Huawei DL-422339,83,53902
2024-06-08,25580,Видеокамера Apple DL-43394,247,56140
2024-04-10,642192,Компьютер Xiaomi PR-375959,17,11196
2024-06-07,353787,Телевизор Apple NT-442569,101,51862
2024-07-12,2750588,Телевизор Xiaomi PR-481997,125,48478
2024-07-12,1259308,Компьютер Apple DL-128941,217,29749
2024-06-02,2642713,Телевизор Apple ML-69774,313,24577
2024-01-05,1676549,Стереосистема Samsung WF-396633,115,32118
2024-04-12,1688402,Телевизор Lenovo ML-80418,119,12708
2024-06-07,2598148,Компьютер Apple PR-458312,91,47237
2024-01-07,2341716,Компьютер Xiaomi ML-136884,491,32362
2024-03-03,1499521,Видеокамера Lenovo DL-5221,287,26435
2024-01-07,2339824,Ноутбук Honor WF-27812,152,53481
2024-04-11,1312570,Ноутбук Lenovo DL-61864,102,35131
2024-06-02,472229,Видеокамера Huawei ML-371538,142,79437
2024-05-03,160387,Компьютер Huawei DL-216804,197,74127
2024-07-11,1832333,Видеокамера Apple WF-381829,382,57980
2024-06-08,60694,Телевизор Xiaomi NT-399442,92,16226
2024-05-03,217874,Видеокамера Honor MS-284408,490,35805
2024-05-02,2373506,Видеокамера Honor PR-190691,40,14285
2024-07-11,63083,Телевизор Apple PR-382595,266,67161
2024-07-11,676390,Компьютер Samsung MS-361909,180,10926
2024-02-11,1016305,Видеокамера Honor MS-153298,99,61238
2024-03-03,577569,Видеокамера Honor PR-50625,481,32841
2024-03-02,2185942,Видеокамера Huawei DL-209634,129,77339
2024-03-09,1653481,Видеокамера Honor NT-104438,22,19658
2024-04-10,2586839,Телевизор Huawei ML-262497,344,63312
2024-05-05,2376142,Телевизор Apple WF-144784,165,28845
2024-03-01,1642632,Телевизор Lenovo DL-136998,117,45386
2024-05-02,1960830,Телевизор Samsung MS-134169,134,23538
2024-07-03,295684,Стереосистема Honor DL-183142,145,75426
2024-05-10,1424228,Телевизор Apple MS-232833,162,17915
2024-01-05,980716,Видеокамера Lenovo ML-147026,256,28111
2024-02-05,2363771,Видеокамера Honor PR-273518,361,47650
2024-06-05,2180977,Видеокамера Honor DL-48051,123,36816
2024-02-07,167589,Телевизор Samsung PR-465738,134,29878
2024-02-01,1102171,Телевизор Honor NT-140891,391,30514
2024-03-03,1684327,Ноутбук Xiaomi MS-327395,221,24980
2024-01-06,201956,Стереосистема Apple NT-137318,222,52428
2024-05-06,2844015,Компьютер Huawei ML-123908,47,37357
2024-06-02,1407004,Телевизор Samsung DL-332109,20,43421
2024-06-06,1675922,Стереосистема Apple DL-16160,16,17696
2024-03-11,334529,Видеокамера Lenovo DL-468878,186,39653
2024-07-02,1151867,Телевизор Samsung DL-488755,151,62984
2024-03-06,2938228,Ноутбук Apple MS-480715,468,18574
2024-03-03,547937,Телевизор Apple ML-136427,223,72916
2024-02-08,1345636,Телевизор Apple ML-33531,109,73895
2024-02-02,1312964,Телевизор Honor WF-327747,106,70692
2024-02-09,2809323,Стереосистема Lenovo PR-266561,221,54546
2024-06-12,1254420,Видеокамера Honor PR-2812,322,27387
2024-05-10,947166,Компьютер Huawei ML-220047,252,59660
2024-03-06,1067852,Компьютер Apple ML-456799,32,28526
2024-02-01,543904,Ноутбук Lenovo ML-339981,465,31294
2024-04-05,1478199,Телевизор Xiaomi NT-498491,242,26740
2024-06-12,483486,Видеокамера Lenovo PR-198468,4,44593
2024-05-13,2947023,Телевизор Honor MS-191636,290,61965
2024-02-11,2485823,Компьютер Honor WF-433691,431,60693
2024-07-03,2860765,Ноутбук Honor ML-150350,331,32664
2024-02-12,380265,Стереосистема Lenovo PR-325008,402,19652
2024-01-13,1998539,Стереосистема Honor ML-67553,156,73354
2024-04-03,2402290,Телевизор Apple DL-47085,149,73080
2024-03-04,1103376,Видеокамера Huawei ML-343348,413,66148
2024-02-13,2738627,Стереосистема Lenovo NT-174812,225,53500
2024-05-03,1225601,Видеокамера Apple MS-4975,248,31523
2024-01-05,1977085,Видеокамера Huawei PR-489289,78,52586
2024-05-10,1004406,Компьютер Samsung ML-235589,323,36065
2024-01-04,1304439,Телевизор Huawei WF-238199,376,77406
2024-05-01,2321020,Стереосистема Xiaomi ML-387135,330,75311
2024-01-08,1031575,Компьютер Huawei DL-296899,153,25177
2024-03-02,1977939,Стереосистема Honor NT-229762,373,56948
2024-01-02,904534,Компьютер Apple PR-61934,463,13689
2024-02-10,2452014,Телевизор Xiaomi ML-420676,13,33221
2024-02-07,886695,Стереосистема Honor MS-296371,100,41650
2024-03-03,795803,Компьютер Lenovo DL-455662,478,17204
2024-01-06,1594268,Стереосистема Apple ML-111913,293,66978
2024-02-13,609179,Видеокамера Huawei WF-197350,298,49309
2024-05-11,2928497,Компьютер Xiaomi NT-225291,347,53529
2024-07-03,1547688,Стереосистема Huawei WF-497048,101,15762
2024-02-13,406035,Ноутбук Apple MS-279212,165,76984
2024-02-03,2420542,Стереосистема Apple DL-438197,131,25760
2024-02-05,1207998,Стереосистема Apple ML-191970,399,20019
2024-05-01,1632633,Компьютер Huawei ML-237366,287,12256
2024-06-01,2242755,Стереосистема Samsung WF-84375,31,69449
2024-03-13,62505,Телевизор Honor NT-411540,222,27331
2024-03-10,340696,Телевизор Honor DL-109384,102,38628
2024-05-06,342797,Стереосистема Apple WF-452929,13,48427
2024-07-11,1845069,Видеокамера Lenovo MS-210903,101,73796
2024-05-07,1806974,Компьютер Apple MS-262352,401,44712
2024-01-06,884897,Ноутбук Apple NT-209839,97,16759
2024-03-09,2734377,Стереосистема Xiaomi NT-258456,388,62063
2024-06-13,1203214,Стереосистема Huawei WF-161606,404,56329
